date,mkt,smb,hml,mom,rf
1979-09-01,-0.06321180735107021,0.010088064797758364,-0.08600415388846079,-0.0012599376894899946,0.001785073321834696
1979-10-01,-0.03373255099011042,0.0007802434960536184,0.02545855419712701,0.1093502318430002,0.006237177559849693
1979-11-01,-0.037213229935510406,-0.0501262915950618,0.0014098089950822282,0.07468893646128293,0.007533881253535037
1979-12-01,-0.02277208062876261,0.0467784874941813,0.03729671311580072,-0.07575822870462114,0.004471131066803568
1980-01-01,0.03476197889405019,-0.0016897618180048922,-0.021340819700631803,-0.024165714996446007,0.0018140118579048343
1980-02-01,-0.0014018120346132252,0.025638964808621774,0.014356162437897259,-0.02431416596034347,0.002640207324735685
1980-03-01,0.01503775722545847,-0.02081289039630834,0.028739030427808013,0.003967374522924507,0.004563676353576454
1980-04-01,-0.048893653451901775,-0.0026101758289727036,-0.008776445507987972,0.004904915850539833,0.005811673417521928
1980-05-01,-0.014573899131442532,-0.024372423157623998,-0.008156481536700896,0.15161947657911085,0.0019806640481872155
1980-06-01,0.032626594778517815,0.040815952965665196,0.004932622101853324,-0.043906937974788424,0.0036135007687266483
1980-07-01,0.032972860617956075,0.012153689770970947,0.019937614050249533,0.01879055691189072,0.004093898096665953
1980-08-01,-0.026405822268455854,0.013878659327107534,0.0037843138691545826,0.037392371638454554,0.005096867676928812
1980-09-01,0.013474807387079912,0.04460370856025435,0.032445893795025105,0.007724543785478584,0.003284598358399431
1980-10-01,0.10514815340670494,0.03834658020386972,-0.00919612048874387,0.013088667733505185,0.001454277963017113
1980-11-01,0.005408093183496283,0.026225618620224843,-0.034323460958430176,-0.042350826926716184,0.004731796339179354
1980-12-01,-0.02499341257641004,-0.04157354775816134,0.06153228567528221,0.012911337340928725,0.005487193947756857
1981-01-01,-0.0016193075212972098,-0.019066052705017194,-0.013334378359730944,0.03234715181636985,0.0036761128073822587
1981-02-01,0.010347969838707487,-0.028620532216351937,-0.012284820427814671,0.023524828045014174,0.004407860136959647
1981-03-01,-0.0006025771310747222,0.025053544502399775,0.002291703688906654,0.03516964338778039,0.003088263155859394
1981-04-01,0.00478903846955742,0.0077902101942515945,0.006148252179965454,0.07560517923053914,0.0025313408079111585
1981-05-01,-0.05875510586215778,-0.04060588544254844,-0.007013825632160201,0.0527743940118884,0.005339638520820828
1981-06-01,-0.03711837137886781,-0.0033510706033480536,0.0036944169884787375,0.011222141447876975,0.004381243771721692
1981-07-01,-0.0005200856682173894,-0.04381748240728213,0.0030468952885829553,-0.04844440089039734,0.004535552899102823
1981-08-01,-0.0012370586510096516,0.0008521488698374439,0.009269760483603402,-0.02100025318613373,0.00605317272199192
1981-09-01,-0.019278517368700024,-0.04881654762360273,-0.06416713631063216,-0.002742295292035935,0.0022177364985221403
1981-10-01,-0.0017656113734396623,0.018893652294923,0.05874541290322763,0.019912599904389473,0.002971960597760867
1981-11-01,0.008945668493639241,0.01421684140705628,-7.136109250216894e-05,-0.015159972551970963,0.004036900023252043
1981-12-01,0.046223605543603635,0.06164640329375333,0.021038055963962573,-0.03711519356084888,0.002953530143358137
1982-01-01,0.0017354719148277107,0.028784071974417614,-0.0357649389044867,-0.04923353707777618,0.004974704802908675
1982-02-01,0.024159644238421395,-0.010610341930497584,-0.009459007576228255,-0.07145653243466549,0.0035189011686440237
1982-03-01,-0.018172013564526444,0.027860172891509064,-0.01529716012329202,-0.003477633781179305,0.002311200788754216
1982-04-01,0.03194430756193169,-0.04082758030930053,0.04682198917074781,-0.06274394121937464,0.0038986575127814924
1982-05-01,0.023107863392556053,-0.02733665071411365,-0.0127885945982406,-0.04022523283955482,0.004055508156210182
1982-06-01,0.04516176514309187,0.012827418494328412,0.026184319621262643,-0.011107289896526519,0.005202023094344496
1982-07-01,0.03830572081000195,-0.06440573954518575,-0.01466219312752266,-0.056324030850788825,0.004389711354721136
1982-08-01,0.032693103029651574,0.001348015667049626,-0.008925949249964378,0.026028105047937455,0.0044917195870397535
1982-09-01,0.0017712166103998886,-0.02912816205567104,-0.002920954790819892,0.04333070705307299,0.004280437526010837
1982-10-01,0.017222265217001067,0.00564051870975117,0.041431508678049705,-0.018572496949219128,0.0035176662180621044
1982-11-01,0.05405790178031868,-0.03090982709946517,-0.05060572711187343,-0.013177310765280083,0.002725671327333103
1982-12-01,-0.023143355623125746,0.01565169226111085,-0.03395424310295854,0.033596628966675715,0.0042332575274890635
1983-01-01,-0.02207835004135895,0.003099150133689078,-0.05227184980500468,-0.026471764667264593,0.003300312851174539
1983-02-01,0.01436441290776629,0.045911343423321246,-0.02733756147308206,-0.02977122775667016,0.006334733930661523
1983-03-01,0.024887586061945407,0.0027087705571502856,-0.01933640148457111,0.06523192695294194,0.005813273442159829
1983-04-01,-0.0308847924668802,-0.021327926953805455,-0.04261995636862127,0.05024101145821378,0.004749258698527412
1983-05-01,0.0028356846464011234,-0.00515346153064577,-0.0170902846518254,0.03667440011250814,0.004367700408939478
1983-06-01,0.0019700551597046844,-0.039171328307518676,-0.05422671994706903,0.05223094182691646,0.0036680614235282344
1983-07-01,-0.09348760520215618,0.01509025489586864,-0.025321672989262755,-0.08710937881763342,0.0019083144029792974
1983-08-01,-0.0036817295166441883,0.020785357635773438,0.039012191597395815,0.07278410624606915,0.0034757416650170515
1983-09-01,-0.0008793024781809829,0.07904507713747735,0.015904054038151982,0.026618981596019626,0.003952100050107885
1983-10-01,-0.0010131824270358612,-0.01677691570873655,0.009636562493003303,0.05631750643227528,0.004144184711666993
1983-11-01,0.06991614235597707,-0.005801631783930663,-0.02488057813209432,0.02638376539758541,0.004504304550523739
1983-12-01,-0.04851092343289939,-0.015348514257584685,-0.04034646381229699,0.010148391584647498,0.005181995296816528
1984-01-01,-0.030908015704207568,0.009075524735067945,-0.028835526190494138,-0.005414842193378619,0.0027617688924606995
1984-02-01,-0.11134881092437003,0.014332406568868023,0.002946915020015565,0.025422930090537862,0.002775386589186483
1984-03-01,-0.01544124997783633,0.0008453798227161661,0.029377126612073378,-0.007163899627418501,0.005976285019614738
1984-04-01,-0.011603959935670042,0.036176103423064,0.03036865509692429,0.049458052803125395,0.004956472383789723
1984-05-01,-0.016748972935041528,-0.016626364616398104,0.022487758512016655,-0.06834991893850562,0.0032138435868000184
1984-06-01,0.05604548027676919,0.033071395484612076,-0.01718914905797038,-0.01819564136612533,0.003639183246571645
1984-07-01,0.04492778850516334,0.019193433462873555,0.004911945139715653,0.10595151592687903,0.0036459290799876524
1984-08-01,0.009703552592028685,0.002127072483132658,-0.00511893337108013,-0.022251862251474838,0.0038473611834220745
1984-09-01,-0.0104775874092938,-0.007263035863471509,-0.001634503141347757,-0.0036568187070469436,0.00450902463835792
1984-10-01,0.05237853506480887,0.07772670052067246,0.06327670901183458,-0.03456388480080366,0.007602489119149747
1984-11-01,0.005310896307386677,-0.022827268173004463,-0.046898006873104754,0.02392059229851955,0.0040846348417439785
1984-12-01,-0.0306221517513306,0.011735928486020855,-0.0026056276617455647,-0.02754071472682535,0.0047938972256378765
1985-01-01,-0.07103119048680483,-0.02075679117750611,0.039340718308688544,-0.0011093248707384042,0.001270284940714786
1985-02-01,-0.01365915222530572,0.05785424320726048,-0.038310853355972604,0.04854559372968339,0.0030726500108317475
1985-03-01,0.040158962772767384,0.029991616192775312,-0.01446867533272126,-0.02574064410311116,0.0056432225040749075
1985-04-01,0.10864424102943902,-0.018528846244075466,-0.011142116429461547,0.045653333724730606,0.004403473087034924
1985-05-01,0.008972465578526417,0.018390444796368078,-0.00227540193956555,0.04726700714689711,0.0
1985-06-01,-0.02824099818041369,0.010488567359573217,-0.04208275762858029,0.0584378925465261,0.004811034803474295
1985-07-01,-0.047123434372789624,-0.0135153676212169,0.02146329574980314,0.014545967756065935,0.006677246591943154
1985-08-01,0.031037970333751944,0.02600309073407337,0.023522331192881177,0.16338043569488572,0.0008061386208203102
1985-09-01,-0.07320772235729207,0.014568467124236715,0.01894288442552048,0.058417617434019936,0.006079081513468268
1985-10-01,0.03096552956321997,0.00918666013046452,-0.021040836554441358,0.023394125971527676,0.0
1985-11-01,0.04299702228183105,0.0012004889514878085,0.006708812932831558,-0.03424437187592329,0.00520699841758012
1985-12-01,0.025832575395478882,0.01586268927058919,-0.021883766947503536,0.003141161958041233,0.0037870270609816395
1986-01-01,-0.0036847752372350844,0.009611017506266244,-0.005445303162373867,0.07626369489120163,0.00027504317713307556
1986-02-01,0.03162232940960665,0.0043318933237755375,0.06665056988795545,0.0898576615500609,0.00446920674085968
1986-03-01,0.013892226700773499,-0.01737149339561447,0.006975165950291422,0.078759796821131,0.005526259623728088
1986-04-01,-0.028815572883726628,0.055006753463637266,-0.030238270703628025,0.045489230723021745,0.00434583050573236
1986-05-01,0.08946855450687616,-0.030063018243804963,0.0094297248792535,-0.05247168990218745,0.00467724145558942
1986-06-01,-0.009625572082473232,0.015756722785272095,-0.035002081855835976,0.031183767255632166,0.0031824858314914075
1986-07-01,0.04110885352024592,-0.007427463011344419,-0.030571301382935342,-0.05178731414654389,0.001007915367168467
1986-08-01,-0.10263764272130715,0.057045965352928295,-0.025992570942514937,-0.0635986172822764,0.004837796033505596
1986-09-01,0.06364118972514181,-0.02550795865393906,-0.008684974113674821,0.019279616859707454,0.006424630879169444
1986-10-01,0.07229436850945618,-0.020293161114570295,0.03137210087208684,0.03291357346894802,0.005494371281341189
1986-11-01,0.007542520420698719,-0.027564359961116586,0.020973547742488333,0.05116210072707863,0.0008181862555979805
1986-12-01,0.03134469656319913,0.012527416579468919,0.01936686451917252,0.03166253953853251,0.0015276583891835993
1987-01-01,0.03133318317234032,-0.040064570446627895,-0.027668812402125726,0.033316127315651915,0.0025310483873039894
1987-02-01,-0.02272526063383259,-0.012334383337490753,-0.01149811630763381,-0.039463324079634064,0.0014105368230797849
1987-03-01,0.03082050374477031,-0.06422334050848283,0.012088032099612463,0.0027611191351360146,0.0038662848793340585
1987-04-01,-0.03018837114426499,0.009953061977970806,-0.014021279576263975,-0.06454160571045542,0.004390123707770784
1987-05-01,-0.021194061564039673,-0.013006660621444139,-0.003872626768731854,-0.08836171821120939,0.0016546200751364486
1987-06-01,0.05691244144455344,-0.043629759061887444,0.016999402083368535,0.04335085007246756,0.004965692688913293
1987-07-01,0.05005959608150912,0.03615389149219582,-0.005914407754837757,-0.028349970901966018,0.004701655916030021
1987-08-01,-0.025586897595210666,-0.03803767384993312,0.010755728083958731,0.04967992810286657,0.0029777613127344453
1987-09-01,-0.026810935457546824,0.027205254390874675,0.05038912522456748,0.061000683738241857,0.003541217021024024
1987-10-01,-0.022851847110595246,-0.019232265543621938,-0.0007839051706229287,-0.021927231581913488,0.0008752982365204526
1987-11-01,0.03916878049094708,0.052148712714758204,0.03840079648185698,0.03613493253865436,0.0033016067655693886
1987-12-01,-0.03879931513646787,0.025736066706710532,0.020421731951913383,-0.023935522973454797,0.0038110774611954884
1988-01-01,0.022252068756617865,-0.028749483997094875,-0.03835001781111623,-0.08080218598208755,0.0040531213928422846
1988-02-01,0.03980810647854325,-0.025929559118519498,-0.027761973848642204,0.013718851413238004,0.004368315368030261
1988-03-01,0.0022289547368104946,0.02127128136195361,-0.019974280609026996,-0.014801946226356513,0.004166362614845858
1988-04-01,0.051652866358921745,-0.005633722052015171,-0.020590212591050715,-0.01332427250818232,0.0034034844541014943
1988-05-01,-0.007493957627040661,-0.002749617717662332,0.001581597362902388,0.10261646965658522,0.004229292413831475
1988-06-01,-0.0034235020447261474,0.041939404714935034,0.022024677394372843,-0.06544113517116824,0.005303047989965372
1988-07-01,-0.03777608040093354,-0.020709355074468652,0.04059959408443696,0.02617781449783061,0.003656752890035533
1988-08-01,0.051972980642909235,0.005330106937439089,0.013137077573027383,-0.03995074738294807,0.0042763923362475155
1988-09-01,-0.028293420114049162,0.03209346160322148,-0.008724707125543085,0.05139654764483157,0.0035207434060038224
1988-10-01,0.021939731797177665,0.027582642139953605,-0.05618499606526635,0.02212469933640316,0.002829861625280643
1988-11-01,0.0029907769793329356,-0.0024479926931408468,0.0062470976871028,0.026008528760669454,0.004584319500376406
1988-12-01,-0.04117523784002482,-0.006456082306432404,0.004947335617154747,-0.03755470164490848,0.002967161083744692
1989-01-01,-0.021209641472049432,-0.05140327933814887,0.009504933852629772,-0.028948219837839524,0.004379220351488286
1989-02-01,0.06842925075683302,-0.030243594772621073,0.06528096863339665,0.05230802435260253,0.003842383057265068
1989-03-01,0.015274589418551622,0.012369136023816741,0.04017729983959909,0.09279829064292301,0.003344097985219785
1989-04-01,-0.03921176536150789,-0.001774347857209322,0.026966766629249586,0.030854775226760986,0.003307785751780009
1989-05-01,0.019939772930691133,0.004822739435553018,-0.023700236772076392,-0.03527619459702877,0.0030378185113764697
1989-06-01,-0.00037513142175452964,0.03471686189865588,-0.01067684772670556,0.024069049078179278,0.0013312982418664794
1989-07-01,0.16163208810098817,-0.034307016380930505,0.0014495063990734372,0.12431865812820525,0.004374342642742538
1989-08-01,0.01903057286040226,-0.004821589369212148,-0.018286806596300255,0.012716294914507762,0.00414732023791748
1989-09-01,-0.010928118117986402,0.00835003986574775,0.018713471224568422,0.07796836125089278,0.005074505378672741
1989-10-01,0.07010125630041969,-0.019328958064809998,0.014550356627255432,-0.027735809560258173,0.0030028146465398077
1989-11-01,-0.07664662752817805,0.04687579053174993,-0.02736092599858608,0.005779869521453435,0.006643075438215001
1989-12-01,0.010444407037149384,0.03066619085000757,0.038907684563787605,0.037539129894026045,0.00323039607822555
1990-01-01,0.09594928226064826,0.01149413313975142,0.007166999680456948,0.02687175879661748,0.002487335536707956
1990-02-01,0.0009710322038110671,0.058121185159186184,-0.04594306325552528,-0.028986656645335715,0.0023094726202360027
1990-03-01,-0.07179854700916355,-0.04396575366791441,0.002711057107995886,-0.03105683794226878,0.0011991163951555065
1990-04-01,-0.011616308398476896,0.002260485285723865,0.01235498722176424,0.055237651348927615,0.006098941838589692
1990-05-01,0.07165331184315665,0.013856446036955893,0.032410978481636474,0.06499443900720696,0.005856601086152993
1990-06-01,0.0231231318344347,-0.025851206450611584,-0.005586815690671873,0.08038289078985217,0.004701117744327137
1990-07-01,-0.0315485249280633,0.011822150796349578,0.028210209755969006,0.09438866319613766,0.0024558667883363304
1990-08-01,-0.024635926323056077,-0.03180405730742422,0.009627117616336254,0.01426173294348463,0.0065169015223386795
1990-09-01,-0.0189865122017416,0.023907276866501848,-0.0339365836620898,-0.007137563723116482,0.003272421257717516
1990-10-01,0.022453904782429826,0.03529287781199611,-0.036839836430992895,0.0726475650613665,0.0033964612531600215
1990-11-01,0.06641882598223939,0.010942335434978178,0.03675423623433111,0.04202732552887616,0.005955888620654114
1990-12-01,0.053559035575962685,-0.054936732267013316,0.0388835411730713,-0.039357852416044385,0.0047883658767213086
1991-01-01,0.026720548194910782,-0.027470599156147073,0.013564367681736966,-0.04181451194490775,0.007101654708131891
1991-02-01,-0.053724014202586746,0.020006010099607983,0.04757549491422083,0.031412649665102835,0.004173083390478529
1991-03-01,-0.05355696312970486,0.00315715794888334,0.034841685622206596,-0.0007091837512319807,0.0032044538006319127
1991-04-01,0.03019634095461935,-0.08101408114846713,0.02402523315491191,0.006531362172446519,0.0028822926748103064
1991-05-01,-0.054346199406980246,0.041027741899915454,-0.02222803317327648,0.05928160150608935,0.0010295057342140593
1991-06-01,-0.003950515948087191,0.0067363516938688025,0.05441143377993796,0.044233782959281716,0.003382106340790693
1991-07-01,0.019886770078377962,-0.022891314584001395,0.019752741534039914,0.07163391592408472,0.005516890008241071
1991-08-01,-0.044991729791320996,0.03334362352456659,-0.006989324463737027,-0.0849137331059216,0.004698251258984104
1991-09-01,-0.03989180504614886,-0.018503740400113867,-0.015179830153853643,0.01996310002661764,0.0038304620098406086
1991-10-01,0.0019645520944481607,-0.018842015645730657,0.011646729663901848,0.04114504907506593,0.002307598334275506
1991-11-01,0.028864262938582422,0.013608932181435123,-0.04426071346031518,-0.06547612112100883,0.0041403095270191054
1991-12-01,0.05396834466861905,0.05771219223651114,0.024490524985233013,-0.02363499078287866,0.0053192205577930595
1992-01-01,0.03351740456467483,0.052831202517159476,-0.023453553626126777,-0.03254328779178811,0.004446078884704977
1992-02-01,0.009514546774648754,0.013651056466027307,0.014947635155904315,0.008841512210875977,0.004050102754450039
1992-03-01,-0.02737876391006722,0.016833955424359913,-0.010926989783386624,0.08593699049731507,0.002604563520078191
1992-04-01,-0.04199081481300337,0.027036466894629574,-0.0034681426690164052,0.10488429142391524,0.005100772721168019
1992-05-01,-0.01678946897481164,-0.036466493936449816,-0.01775038631018688,-0.03128580254751755,0.0
1992-06-01,0.024647101324125523,0.022468598451711456,-0.0004756535042432439,0.03307474802369156,0.004374268563297717
1992-07-01,0.02134806679823043,-0.020256277512449374,0.058992006834503265,0.034622296902831126,0.007655482971416898
1992-08-01,-0.0882955893576305,0.012372820070694002,0.04436672918441058,0.026406037032707892,0.0015374399190022296
1992-09-01,-0.02915546627203763,-0.004551496455827458,0.014479889694868242,0.026951022467483234,0.003437945817947951
1992-10-01,0.06040283982227701,0.018037458140540644,0.0034664662986163813,0.022379640117663746,0.0037881335148129106
1992-11-01,0.009764677151186275,0.006161207415200263,0.028681834530093663,0.08880336579870815,0.003106125778915134
1992-12-01,-0.05756540108963437,-0.0927639383954603,0.03696914142911914,0.06071839268966677,0.005354561363838469
1993-01-01,0.1122119531719168,0.008045643062860599,-0.019864733084018347,-0.04308738708471682,0.004508676521532952
1993-02-01,0.004897622045835591,0.022406741521277144,0.001954272838666136,0.04599461188226637,0.004028450558820979
1993-03-01,0.023495028169103357,0.016323778798492065,-0.048636788657474325,0.05063392197654971,0.00499590884175392
1993-04-01,0.02417861402203105,-0.0006801643324659688,0.036769961197565953,0.022918429783285867,0.0038251260636076134
1993-05-01,-0.01034179597720837,0.05340701244984259,0.0640857034733248,0.062108369784131014,0.00856979673323527
1993-06-01,-0.026540815681962742,0.012152567002771494,0.006522396114069479,0.016827553646353785,0.004027020400485111
1993-07-01,0.10167537432796732,0.016067872305986296,-0.05742529362218747,0.017422450611660038,0.004092923147734556
1993-08-01,0.05134426413279877,0.034879248715567635,0.021857824980733898,0.01361954614449808,0.0012342979256400868
1993-09-01,0.04318717404989044,0.013740382990594564,-0.02201858581832333,-0.08907571611838411,0.002984824509044864
1993-10-01,0.032133013627319476,-0.02533855035584031,-0.015037133808269338,0.0039408770925180485,0.005521066522699715
1993-11-01,-0.038949282566275806,-0.07308845982716829,0.02237071530393911,-0.024276027573819393,0.0017968147244601914
1993-12-01,0.06368885862831232,-0.012290747962560524,0.011582069639869005,-0.049149502953242746,0.0005636642385470677
1994-01-01,-0.03174096961052872,0.02608931130231461,-0.00995515448481945,0.07663287766749709,0.0038484732067813623
1994-02-01,0.018947905916779056,-0.00844598627395198,-0.014638563345448267,0.03200196088965397,0.005856116761212467
1994-03-01,-0.0675725457459056,0.027336529540733612,0.00784924560140415,0.006368108114661705,0.0038635718430441884
1994-04-01,-0.08563864827913838,0.007110573453528463,-0.007674501022858657,-0.01931056085291646,0.0032958130960604845
1994-05-01,0.02052310411939016,0.042430048178127726,-0.02796787687448721,0.022016140062179532,0.0010122680933885302
1994-06-01,-0.03020946702377086,-0.006651717920740494,-0.005444332262872441,0.055388932479240635,0.00447838118405329
1994-07-01,-0.08331254070837729,0.01699605962359833,0.014048186074400337,-0.03189436049025316,0.004791912663324568
1994-08-01,0.030527427632618398,0.018182437000596133,-0.0009650005377693669,0.0075682381307227205,0.0011274012513483493
1994-09-01,0.1016036346972855,0.04904965805156699,-0.036791749349197364,0.049467191944856284,0.005501798673045828
1994-10-01,0.06873021163610277,-0.050405756496362614,0.032882874019890644,-0.08512805419603824,0.004948543288838163
1994-11-01,-0.005379304836955263,-0.011710656511147884,-0.07522553167135668,0.005036651404540606,0.005498473913821018
1994-12-01,0.0065980388013625576,0.028803999267043617,-0.008744589495824621,-0.012805985786281851,0.004675287637750013
1995-01-01,0.046146781555276094,0.05042279087313809,-0.013785755182063559,0.0013761668277583695,0.004780524063216978
1995-02-01,0.0566957608925708,0.009942216891904491,0.00849718745827103,-0.01627817070585134,0.004581081348052608
1995-03-01,-0.009259107347156442,-0.0065738290970660945,0.020488192426279327,0.01440598104995019,0.005102708482251793
1995-04-01,0.007737997207605843,0.025970669428907786,0.03687617943957002,0.10013410658029047,0.001071863346314122
1995-05-01,0.01972766630440414,0.02942978293218217,-0.016459741327212646,-0.007748278748570449,0.0015484108495677279
1995-06-01,0.031124434412547433,-0.008649512038686523,0.021210887782670967,0.021802128436517118,0.0026959881497153424
1995-07-01,0.00021156010949298885,0.012739526677503932,0.009878733248562373,0.10354782808363742,0.00360526974249117
1995-08-01,0.0007961639719065083,0.03909634513477105,-0.04543464188031347,-0.018600747761882655,0.004382205384962269
1995-09-01,0.06829245483894747,0.06110422879150801,0.05931566740758918,0.09490441674859051,0.004287022479843275
1995-10-01,0.060628431609929874,0.025520753736294047,-0.03752447868996578,0.008055504318101148,0.005475658717184047
1995-11-01,0.027683475804623974,0.0038683057966333867,0.016365420896981734,0.09333101884151647,0.005522742947870527
1995-12-01,0.08355990815103179,0.0008236695428248456,0.015508838381734683,0.043809653997423315,0.0024914223375593104
1996-01-01,-0.011190059300188765,0.019779293273002308,0.012193466687543234,0.02254120140395624,0.004157864165075707
1996-02-01,0.07923380518832211,-0.0010858581168629554,-0.010142729582686617,0.004649727269443847,0.0025282526784172425
1996-03-01,0.03061319495909977,0.008378855469694036,0.028190326883074563,-0.022153989114202105,0.00351762944246965
1996-04-01,0.15339617549965653,-0.030294164200457118,-0.04105065674434977,0.011437994398288933,0.004282687053572742
1996-05-01,-0.0474616867052115,0.042708773091225935,0.002290965128456235,0.05087335003296116,0.0
